"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSMUSG00000032652",0,0.5465963,0.442,0.145,0,"hepatocyte","ENSMUSG00000032652"
"ENSMUSG00000021629",0,0.5464651,0.549,0.293,0,"hepatocyte","ENSMUSG00000021629"
"ENSMUSG00000031634.1",0,0.5462686,0.574,0.336,0,"hepatocyte","ENSMUSG00000031634"
"ENSMUSG00000024856.1",0,0.5462361,0.733,0.548,0,"hepatocyte","ENSMUSG00000024856"
"ENSMUSG00000039782",0,0.5460846,0.493,0.218,0,"hepatocyte","ENSMUSG00000039782"
"ENSMUSG00000059518.1",0,0.5460532,0.654,0.466,0,"hepatocyte","ENSMUSG00000059518"
"ENSMUSG00000042988",0,0.5453343,0.253,0.008,0,"hepatocyte","ENSMUSG00000042988"
"ENSMUSG00000025757.1",0,0.5450205,0.503,0.256,0,"hepatocyte","ENSMUSG00000025757"
"ENSMUSG00000031485",0,0.5433821,0.503,0.235,0,"hepatocyte","ENSMUSG00000031485"
"ENSMUSG00000026618",0,0.5430323,0.466,0.223,0,"hepatocyte","ENSMUSG00000026618"
"ENSMUSG00000000399",0,0.5429154,0.573,0.377,0,"hepatocyte","ENSMUSG00000000399"
"ENSMUSG00000030754",0,0.5426668,0.671,0.508,0,"hepatocyte","ENSMUSG00000030754"
"ENSMUSG00000026554",0,0.5415039,0.639,0.432,0,"hepatocyte","ENSMUSG00000026554"
"ENSMUSG00000022508.1",0,0.5412294,0.336,0.136,0,"hepatocyte","ENSMUSG00000022508"
"ENSMUSG00000029821.1",0,0.5410037,0.442,0.149,0,"hepatocyte","ENSMUSG00000029821"
"ENSMUSG00000021807.1",0,0.5408053,0.723,0.613,0,"hepatocyte","ENSMUSG00000021807"
"ENSMUSG00000019923",0,0.5407067,0.555,0.318,0,"hepatocyte","ENSMUSG00000019923"
"ENSMUSG00000027397.1",0,0.5400088,0.484,0.24,0,"hepatocyte","ENSMUSG00000027397"
"ENSMUSG00000024425.1",0,0.5399678,0.898,0.8,0,"hepatocyte","ENSMUSG00000024425"
"ENSMUSG00000002393.1",0,0.5398727,0.491,0.216,0,"hepatocyte","ENSMUSG00000002393"
"ENSMUSG00000044600",0,0.5398454,0.655,0.441,0,"hepatocyte","ENSMUSG00000044600"
"ENSMUSG00000021024.1",0,0.5394214,0.803,0.69,0,"hepatocyte","ENSMUSG00000021024"
"ENSMUSG00000055312",0,0.5393523,0.326,0.008,0,"hepatocyte","ENSMUSG00000055312"
"ENSMUSG00000021607",0,0.5388146,0.622,0.39,0,"hepatocyte","ENSMUSG00000021607"
"ENSMUSG00000053646.2",0,0.5384642,0.395,0.08,0,"hepatocyte","ENSMUSG00000053646"
"ENSMUSG00000051256.1",0,0.5384249,0.509,0.26,0,"hepatocyte","ENSMUSG00000051256"
"ENSMUSG00000035161",0,0.5381206,0.539,0.296,0,"hepatocyte","ENSMUSG00000035161"
"ENSMUSG00000018882",0,0.5379543,0.456,0.196,0,"hepatocyte","ENSMUSG00000018882"
"ENSMUSG00000053931.2",0,0.5363631,0.758,0.498,0,"hepatocyte","ENSMUSG00000053931"
"ENSMUSG00000009927.1",0,0.5363075,0.925,0.888,0,"hepatocyte","ENSMUSG00000009927"
"ENSMUSG00000021482.2",0,0.5359877,0.569,0.315,0,"hepatocyte","ENSMUSG00000021482"
"ENSMUSG00000026869",0,0.5359789,0.47,0.216,0,"hepatocyte","ENSMUSG00000026869"
"ENSMUSG00000024254",0,0.5352953,0.313,0.005,0,"hepatocyte","ENSMUSG00000024254"
"ENSMUSG00000032590",0,0.5341618,0.449,0.165,0,"hepatocyte","ENSMUSG00000032590"
"ENSMUSG00000038762",0,0.5340403,0.658,0.468,0,"hepatocyte","ENSMUSG00000038762"
"ENSMUSG00000020349",0,0.5330229,0.806,0.711,0,"hepatocyte","ENSMUSG00000020349"
"ENSMUSG00000051043.2",0,0.5322313,0.442,0.155,0,"hepatocyte","ENSMUSG00000051043"
"ENSMUSG00000027374",0,0.5321337,0.475,0.199,0,"hepatocyte","ENSMUSG00000027374"
"ENSMUSG00000005951",0,0.5320517,0.34,0.025,0,"hepatocyte","ENSMUSG00000005951"
"ENSMUSG00000000355.1",0,0.5317697,0.601,0.378,0,"hepatocyte","ENSMUSG00000000355"
"ENSMUSG00000078517",0,0.5314073,0.524,0.318,0,"hepatocyte","ENSMUSG00000078517"
"ENSMUSG00000096210.2",0,0.5313365,0.703,0.462,0,"hepatocyte","ENSMUSG00000096210"
"ENSMUSG00000033813",0,0.5312914,0.602,0.384,0,"hepatocyte","ENSMUSG00000033813"
"ENSMUSG00000044224",0,0.5311876,0.509,0.255,0,"hepatocyte","ENSMUSG00000044224"
"ENSMUSG00000013539.1",0,0.531037,0.468,0.201,0,"hepatocyte","ENSMUSG00000013539"
"ENSMUSG00000022129",0,0.5310212,0.264,0.077,0,"hepatocyte","ENSMUSG00000022129"
"ENSMUSG00000021371.1",0,0.5308745,0.522,0.263,0,"hepatocyte","ENSMUSG00000021371"
"ENSMUSG00000042082",0,0.529826,0.393,0.108,0,"hepatocyte","ENSMUSG00000042082"
"ENSMUSG00000033478",0,0.5294788,0.541,0.284,0,"hepatocyte","ENSMUSG00000033478"
"ENSMUSG00000040025",0,0.5290398,0.625,0.425,0,"hepatocyte","ENSMUSG00000040025"
"ENSMUSG00000046985",0,0.5286419,0.407,0.12,0,"hepatocyte","ENSMUSG00000046985"
"ENSMUSG00000037669",0,0.5285715,0.482,0.216,0,"hepatocyte","ENSMUSG00000037669"
"ENSMUSG00000024073",0,0.5275885,0.702,0.554,0,"hepatocyte","ENSMUSG00000024073"
"ENSMUSG00000041408",0,0.5269099,0.713,0.565,0,"hepatocyte","ENSMUSG00000041408"
"ENSMUSG00000022466",0,0.526797,0.403,0.126,0,"hepatocyte","ENSMUSG00000022466"
"ENSMUSG00000036292",0,0.5265421,0.363,0.06,0,"hepatocyte","ENSMUSG00000036292"
"ENSMUSG00000001829",0,0.5256908,0.414,0.13,0,"hepatocyte","ENSMUSG00000001829"
"ENSMUSG00000035772",0,0.5256484,0.4,0.116,0,"hepatocyte","ENSMUSG00000035772"
"ENSMUSG00000025921",0,0.524708,0.374,0.088,0,"hepatocyte","ENSMUSG00000025921"
"ENSMUSG00000059278.1",0,0.5246662,0.58,0.347,0,"hepatocyte","ENSMUSG00000059278"
"ENSMUSG00000005677",0,0.5246406,0.289,0.007,0,"hepatocyte","ENSMUSG00000005677"
"ENSMUSG00000021559.1",0,0.5242066,0.554,0.315,0,"hepatocyte","ENSMUSG00000021559"
"ENSMUSG00000022462.2",0,0.5241393,0.835,0.666,0,"hepatocyte","ENSMUSG00000022462"
"ENSMUSG00000024231",0,0.5236871,0.468,0.209,0,"hepatocyte","ENSMUSG00000024231"
"ENSMUSG00000020010",0,0.5236322,0.314,0.018,0,"hepatocyte","ENSMUSG00000020010"
"ENSMUSG00000027546.2",0,0.5236212,0.483,0.177,0,"hepatocyte","ENSMUSG00000027546"
"ENSMUSG00000029186",0,0.5235002,0.387,0.091,0,"hepatocyte","ENSMUSG00000029186"
"ENSMUSG00000060739",0,0.5231289,0.709,0.558,0,"hepatocyte","ENSMUSG00000060739"
"ENSMUSG00000005469",0,0.5230945,0.533,0.312,0,"hepatocyte","ENSMUSG00000005469"
"ENSMUSG00000009293.1",0,0.5230287,0.528,0.293,0,"hepatocyte","ENSMUSG00000009293"
"ENSMUSG00000042524",0,0.5227925,0.408,0.186,0,"hepatocyte","ENSMUSG00000042524"
"ENSMUSG00000032478",0,0.5226955,0.371,0.09,0,"hepatocyte","ENSMUSG00000032478"
"ENSMUSG00000040771.2",0,0.5222853,0.473,0.238,0,"hepatocyte","ENSMUSG00000040771"
"ENSMUSG00000033487.2",0,0.5221879,0.637,0.417,0,"hepatocyte","ENSMUSG00000033487"
"ENSMUSG00000034936.2",0,0.5215633,0.404,0.151,0,"hepatocyte","ENSMUSG00000034936"
"ENSMUSG00000021286.1",0,0.5210016,0.448,0.188,0,"hepatocyte","ENSMUSG00000021286"
"ENSMUSG00000025724.2",0,0.5202181,0.714,0.535,0,"hepatocyte","ENSMUSG00000025724"
"ENSMUSG00000044477",0,0.5199663,0.625,0.458,0,"hepatocyte","ENSMUSG00000044477"
"ENSMUSG00000071654",0,0.5198331,0.566,0.338,0,"hepatocyte","ENSMUSG00000071654"
"ENSMUSG00000029131",0,0.5196605,0.779,0.649,0,"hepatocyte","ENSMUSG00000029131"
"ENSMUSG00000022437",0,0.5191332,0.609,0.421,0,"hepatocyte","ENSMUSG00000022437"
"ENSMUSG00000073563",0,0.5191229,0.545,0.318,0,"hepatocyte","ENSMUSG00000073563"
"ENSMUSG00000026853",0,0.51895,0.403,0.151,0,"hepatocyte","ENSMUSG00000026853"
"ENSMUSG00000072825.1",0,0.5186508,0.357,0.053,0,"hepatocyte","ENSMUSG00000072825"
"ENSMUSG00000034157",0,0.5182853,0.391,0.105,0,"hepatocyte","ENSMUSG00000034157"
"ENSMUSG00000031505.1",0,0.518019,0.542,0.312,0,"hepatocyte","ENSMUSG00000031505"
"ENSMUSG00000025873",0,0.5177307,0.53,0.295,0,"hepatocyte","ENSMUSG00000025873"
"ENSMUSG00000030298",0,0.5176015,0.624,0.449,0,"hepatocyte","ENSMUSG00000030298"
"ENSMUSG00000029810.2",0,0.5173455,0.938,0.621,0,"hepatocyte","ENSMUSG00000029810"
"ENSMUSG00000026027",0,0.5170512,0.357,0.064,0,"hepatocyte","ENSMUSG00000026027"
"ENSMUSG00000005575",0,0.5169805,0.687,0.547,0,"hepatocyte","ENSMUSG00000005575"
"ENSMUSG00000006442",0,0.5167796,0.482,0.226,0,"hepatocyte","ENSMUSG00000006442"
"ENSMUSG00000078713.1",0,0.5167061,0.638,0.469,0,"hepatocyte","ENSMUSG00000078713"
"ENSMUSG00000021906",0,0.516499,0.366,0.07,0,"hepatocyte","ENSMUSG00000021906"
"ENSMUSG00000005161.2",0,0.5154019,0.85,0.711,0,"hepatocyte","ENSMUSG00000005161"
"ENSMUSG00000029775",0,0.5151442,0.466,0.192,0,"hepatocyte","ENSMUSG00000029775"
"ENSMUSG00000038975",0,0.5146427,0.486,0.247,0,"hepatocyte","ENSMUSG00000038975"
"ENSMUSG00000021737",0,0.514464,0.663,0.497,0,"hepatocyte","ENSMUSG00000021737"
"ENSMUSG00000026377",0,0.5143994,0.506,0.27,0,"hepatocyte","ENSMUSG00000026377"
"ENSMUSG00000021772",0,0.5141735,0.402,0.122,0,"hepatocyte","ENSMUSG00000021772"
"ENSMUSG00000028063.2",0,0.5139367,0.642,0.322,0,"hepatocyte","ENSMUSG00000028063"
"ENSMUSG00000038014.1",0,0.5135024,0.773,0.64,0,"hepatocyte","ENSMUSG00000038014"
"ENSMUSG00000024594",0,0.5126478,0.531,0.31,0,"hepatocyte","ENSMUSG00000024594"
"ENSMUSG00000031703",0,0.5122181,0.573,0.341,0,"hepatocyte","ENSMUSG00000031703"
"ENSMUSG00000041921",0,0.5121811,0.38,0.102,0,"hepatocyte","ENSMUSG00000041921"
"ENSMUSG00000053175",0,0.5121604,0.5,0.242,0,"hepatocyte","ENSMUSG00000053175"
"ENSMUSG00000051319.1",0,0.5120468,0.515,0.281,0,"hepatocyte","ENSMUSG00000051319"
"ENSMUSG00000038121",0,0.5119969,0.419,0.151,0,"hepatocyte","ENSMUSG00000038121"
"ENSMUSG00000028185",0,0.511891,0.32,0.006,0,"hepatocyte","ENSMUSG00000028185"
"ENSMUSG00000063273",0,0.5113908,0.604,0.437,0,"hepatocyte","ENSMUSG00000063273"
"ENSMUSG00000019782",0,0.5113249,0.669,0.498,0,"hepatocyte","ENSMUSG00000019782"
"ENSMUSG00000024726",0,0.5113005,0.479,0.226,0,"hepatocyte","ENSMUSG00000024726"
"ENSMUSG00000026281.1",0,0.5110954,0.527,0.311,0,"hepatocyte","ENSMUSG00000026281"
"ENSMUSG00000041355.2",0,0.5105381,0.673,0.489,0,"hepatocyte","ENSMUSG00000041355"
"ENSMUSG00000024456.1",0,0.5104957,0.615,0.404,0,"hepatocyte","ENSMUSG00000024456"
"ENSMUSG00000010054",0,0.5104301,0.447,0.168,0,"hepatocyte","ENSMUSG00000010054"
"ENSMUSG00000040249.2",0,0.5100925,0.87,0.453,0,"hepatocyte","ENSMUSG00000040249"
"ENSMUSG00000019210.1",0,0.5100659,0.799,0.705,0,"hepatocyte","ENSMUSG00000019210"
"ENSMUSG00000027206",0,0.5096189,0.557,0.323,0,"hepatocyte","ENSMUSG00000027206"
"ENSMUSG00000001383.1",0,0.5095267,0.618,0.448,0,"hepatocyte","ENSMUSG00000001383"
"ENSMUSG00000031432",0,0.5094605,0.434,0.146,0,"hepatocyte","ENSMUSG00000031432"
"ENSMUSG00000058655",0,0.5092908,0.725,0.548,0,"hepatocyte","ENSMUSG00000058655"
"ENSMUSG00000028975",0,0.5089884,0.413,0.125,0,"hepatocyte","ENSMUSG00000028975"
"ENSMUSG00000020680.1",0,0.5088661,0.559,0.339,0,"hepatocyte","ENSMUSG00000020680"
"ENSMUSG00000049470.1",0,0.5076572,0.671,0.479,0,"hepatocyte","ENSMUSG00000049470"
"ENSMUSG00000031353.1",0,0.5071054,0.604,0.425,0,"hepatocyte","ENSMUSG00000031353"
"ENSMUSG00000003438",0,0.5067867,0.492,0.258,0,"hepatocyte","ENSMUSG00000003438"
"ENSMUSG00000028295.1",0,0.5065197,0.416,0.151,0,"hepatocyte","ENSMUSG00000028295"
"ENSMUSG00000004364",0,0.5065116,0.683,0.508,0,"hepatocyte","ENSMUSG00000004364"
"ENSMUSG00000023963.1",0,0.5060447,0.334,0.07,0,"hepatocyte","ENSMUSG00000023963"
"ENSMUSG00000022200",0,0.505858,0.658,0.467,0,"hepatocyte","ENSMUSG00000022200"
"ENSMUSG00000002949",0,0.5058509,0.465,0.223,0,"hepatocyte","ENSMUSG00000002949"
"ENSMUSG00000026342.1",0,0.5057136,0.506,0.25,0,"hepatocyte","ENSMUSG00000026342"
"ENSMUSG00000007415.1",0,0.5056764,0.651,0.465,0,"hepatocyte","ENSMUSG00000007415"
"ENSMUSG00000053436.2",0,0.5052546,0.618,0.377,0,"hepatocyte","ENSMUSG00000053436"
"ENSMUSG00000026849.1",0,0.5047722,0.539,0.316,0,"hepatocyte","ENSMUSG00000026849"
"ENSMUSG00000024146",0,0.5045018,0.65,0.497,0,"hepatocyte","ENSMUSG00000024146"
"ENSMUSG00000031388.1",0,0.5044444,0.458,0.209,0,"hepatocyte","ENSMUSG00000031388"
"ENSMUSG00000027937.1",0,0.5039317,0.598,0.407,0,"hepatocyte","ENSMUSG00000027937"
"ENSMUSG00000001924",0,0.5037973,0.7,0.548,0,"hepatocyte","ENSMUSG00000001924"
"ENSMUSG00000052707.1",0,0.5037007,0.646,0.469,0,"hepatocyte","ENSMUSG00000052707"
"ENSMUSG00000003546",0,0.5030766,0.373,0.089,0,"hepatocyte","ENSMUSG00000003546"
"ENSMUSG00000000708",0,0.5029304,0.568,0.373,0,"hepatocyte","ENSMUSG00000000708"
"ENSMUSG00000040505",0,0.5028606,0.304,0.005,0,"hepatocyte","ENSMUSG00000040505"
"ENSMUSG00000021149",0,0.5028418,0.581,0.387,0,"hepatocyte","ENSMUSG00000021149"
"ENSMUSG00000028580.1",0,0.5026332,0.675,0.535,0,"hepatocyte","ENSMUSG00000028580"
"ENSMUSG00000004748",0,0.5025727,0.324,0.045,0,"hepatocyte","ENSMUSG00000004748"
"ENSMUSG00000024259",0,0.5016995,0.489,0.236,0,"hepatocyte","ENSMUSG00000024259"
"ENSMUSG00000032279",0,0.5015543,0.464,0.256,0,"hepatocyte","ENSMUSG00000032279"
"ENSMUSG00000046603",0,0.5014112,0.336,0.053,0,"hepatocyte","ENSMUSG00000046603"
"ENSMUSG00000067722",0,0.5013612,0.496,0.256,0,"hepatocyte","ENSMUSG00000067722"
"ENSMUSG00000024241",0,0.5011828,0.464,0.196,0,"hepatocyte","ENSMUSG00000024241"
"ENSMUSG00000032735",0,0.501036,0.301,0.006,0,"hepatocyte","ENSMUSG00000032735"
"ENSMUSG00000063200.1",0,0.5009796,0.679,0.531,0,"hepatocyte","ENSMUSG00000063200"
"ENSMUSG00000115338.2",0,0.5009504,0.78,0.662,0,"hepatocyte","ENSMUSG00000115338"
"ENSMUSG00000025525",0,0.5005913,0.432,0.175,0,"hepatocyte","ENSMUSG00000025525"
"ENSMUSG00000056749.1",0,0.500107,0.452,0.151,0,"hepatocyte","ENSMUSG00000056749"
"ENSMUSG00000038708",0,0.5000241,0.6,0.38,0,"hepatocyte","ENSMUSG00000038708"
"ENSMUSG00000043445",0,0.4995397,0.532,0.331,0,"hepatocyte","ENSMUSG00000043445"
"ENSMUSG00000036528.1",0,0.4994348,0.375,0.096,0,"hepatocyte","ENSMUSG00000036528"
"ENSMUSG00000027762.1",0,0.4987144,0.277,0.057,0,"hepatocyte","ENSMUSG00000027762"
"ENSMUSG00000025408",0,0.498704,0.397,0.213,0,"hepatocyte","ENSMUSG00000025408"
"ENSMUSG00000026669",0,0.4985328,0.334,0.058,0,"hepatocyte","ENSMUSG00000026669"
"ENSMUSG00000026670",0,0.4982571,0.489,0.255,0,"hepatocyte","ENSMUSG00000026670"
"ENSMUSG00000061136.1",0,0.497942,0.72,0.581,0,"hepatocyte","ENSMUSG00000061136"
"ENSMUSG00000042363.1",0,0.4977826,0.407,0.171,0,"hepatocyte","ENSMUSG00000042363"
"ENSMUSG00000022864",0,0.4973358,0.366,0.096,0,"hepatocyte","ENSMUSG00000022864"
"ENSMUSG00000026492",0,0.4967247,0.413,0.131,0,"hepatocyte","ENSMUSG00000026492"
"ENSMUSG00000001942",0,0.4964308,0.385,0.126,0,"hepatocyte","ENSMUSG00000001942"
"ENSMUSG00000030284",0,0.4963623,0.414,0.152,0,"hepatocyte","ENSMUSG00000030284"
"ENSMUSG00000028007.1",0,0.4960113,0.399,0.16,0,"hepatocyte","ENSMUSG00000028007"
"ENSMUSG00000024414",0,0.4958575,0.512,0.291,0,"hepatocyte","ENSMUSG00000024414"
"ENSMUSG00000046949.2",0,0.4958361,0.555,0.348,0,"hepatocyte","ENSMUSG00000046949"
"ENSMUSG00000015002",0,0.4955515,0.65,0.44,0,"hepatocyte","ENSMUSG00000015002"
"ENSMUSG00000022905.1",0,0.4951128,0.541,0.309,0,"hepatocyte","ENSMUSG00000022905"
"ENSMUSG00000025630.1",0,0.4943179,0.684,0.508,0,"hepatocyte","ENSMUSG00000025630"
"ENSMUSG00000029338",0,0.4937965,0.405,0.121,0,"hepatocyte","ENSMUSG00000029338"
"ENSMUSG00000032381.1",0,0.4937094,0.657,0.453,0,"hepatocyte","ENSMUSG00000032381"
"ENSMUSG00000042626",0,0.4932955,0.53,0.309,0,"hepatocyte","ENSMUSG00000042626"
"ENSMUSG00000038422",0,0.4932671,0.304,0.047,0,"hepatocyte","ENSMUSG00000038422"
"ENSMUSG00000029152",0,0.4932107,0.598,0.408,0,"hepatocyte","ENSMUSG00000029152"
"ENSMUSG00000041571.1",0,0.4918506,0.836,0.731,0,"hepatocyte","ENSMUSG00000041571"
"ENSMUSG00000066149",0,0.4917935,0.616,0.436,0,"hepatocyte","ENSMUSG00000066149"
"ENSMUSG00000037351",0,0.4917031,0.509,0.252,0,"hepatocyte","ENSMUSG00000037351"
"ENSMUSG00000024387",0,0.4909946,0.692,0.562,0,"hepatocyte","ENSMUSG00000024387"
"ENSMUSG00000039246",0,0.4908633,0.342,0.055,0,"hepatocyte","ENSMUSG00000039246"
"ENSMUSG00000048351",0,0.49085,0.395,0.127,0,"hepatocyte","ENSMUSG00000048351"
"ENSMUSG00000067194.1",0,0.4904614,0.632,0.448,0,"hepatocyte","ENSMUSG00000067194"
"ENSMUSG00000015943.2",0,0.490389,0.439,0.199,0,"hepatocyte","ENSMUSG00000015943"
"ENSMUSG00000022636.2",0,0.490155,0.656,0.228,0,"hepatocyte","ENSMUSG00000022636"
"ENSMUSG00000025492.2",0,0.4901214,0.995,0.961,0,"hepatocyte","ENSMUSG00000025492"
"ENSMUSG00000021486",0,0.4900146,0.739,0.587,0,"hepatocyte","ENSMUSG00000021486"
"ENSMUSG00000020864",0,0.4900096,0.585,0.392,0,"hepatocyte","ENSMUSG00000020864"
"ENSMUSG00000027079",0,0.4898178,0.374,0.107,0,"hepatocyte","ENSMUSG00000027079"
"ENSMUSG00000035203.2",0,0.4894947,0.725,0.553,0,"hepatocyte","ENSMUSG00000035203"
"ENSMUSG00000025780.2",0,0.489195,0.358,0.083,0,"hepatocyte","ENSMUSG00000025780"
"ENSMUSG00000029686",0,0.4885627,0.646,0.451,0,"hepatocyte","ENSMUSG00000029686"
"ENSMUSG00000025208.2",0,0.4880294,0.559,0.358,0,"hepatocyte","ENSMUSG00000025208"
"ENSMUSG00000020720.1",0,0.4878679,0.624,0.451,0,"hepatocyte","ENSMUSG00000020720"
"ENSMUSG00000019809",0,0.4878261,0.391,0.127,0,"hepatocyte","ENSMUSG00000019809"
"ENSMUSG00000032777",0,0.4877764,0.464,0.236,0,"hepatocyte","ENSMUSG00000032777"
"ENSMUSG00000031790.2",0,0.48768,0.343,0.096,0,"hepatocyte","ENSMUSG00000031790"
"ENSMUSG00000027699",0,0.4876007,0.181,0.064,0,"hepatocyte","ENSMUSG00000027699"
"ENSMUSG00000029190",0,0.4874069,0.483,0.259,0,"hepatocyte","ENSMUSG00000029190"
"ENSMUSG00000017801",0,0.487363,0.388,0.138,0,"hepatocyte","ENSMUSG00000017801"
"ENSMUSG00000024829.2",0,0.4872736,0.534,0.339,0,"hepatocyte","ENSMUSG00000024829"
"ENSMUSG00000090137",0,0.4860767,0.532,0.324,0,"hepatocyte","ENSMUSG00000090137"
"ENSMUSG00000062691.2",0,0.4858684,0.49,0.243,0,"hepatocyte","ENSMUSG00000062691"
"ENSMUSG00000002763",0,0.4856911,0.476,0.237,0,"hepatocyte","ENSMUSG00000002763"
"ENSMUSG00000025512",0,0.4855524,0.433,0.17,0,"hepatocyte","ENSMUSG00000025512"
"ENSMUSG00000030770",0,0.485414,0.592,0.322,0,"hepatocyte","ENSMUSG00000030770"
"ENSMUSG00000037434.1",0,0.4853895,0.499,0.231,0,"hepatocyte","ENSMUSG00000037434"
"ENSMUSG00000005813",0,0.4847614,0.46,0.223,0,"hepatocyte","ENSMUSG00000005813"
"ENSMUSG00000050732.2",0,0.4843407,0.861,0.744,0,"hepatocyte","ENSMUSG00000050732"
"ENSMUSG00000071657.1",0,0.484109,0.507,0.264,0,"hepatocyte","ENSMUSG00000071657"
"ENSMUSG00000045795",0,0.4839774,0.408,0.144,0,"hepatocyte","ENSMUSG00000045795"
"ENSMUSG00000072640",0,0.4834107,0.386,0.114,0,"hepatocyte","ENSMUSG00000072640"
"ENSMUSG00000078652",0,0.483217,0.543,0.308,0,"hepatocyte","ENSMUSG00000078652"
"ENSMUSG00000018501",0,0.4830983,0.818,0.733,0,"hepatocyte","ENSMUSG00000018501"
"ENSMUSG00000028861.2",0,0.482889,0.569,0.365,0,"hepatocyte","ENSMUSG00000028861"
"ENSMUSG00000022111.1",0,0.4828051,0.484,0.252,0,"hepatocyte","ENSMUSG00000022111"
"ENSMUSG00000027770",0,0.4825102,0.574,0.369,0,"hepatocyte","ENSMUSG00000027770"
"ENSMUSG00000025508.2",0,0.4824528,0.968,0.932,0,"hepatocyte","ENSMUSG00000025508"
"ENSMUSG00000037966.1",0,0.4813096,0.829,0.604,0,"hepatocyte","ENSMUSG00000037966"
"ENSMUSG00000046688.1",0,0.4811375,0.442,0.27,0,"hepatocyte","ENSMUSG00000046688"
"ENSMUSG00000018340.2",0,0.4810838,0.637,0.359,0,"hepatocyte","ENSMUSG00000018340"
"ENSMUSG00000061906",0,0.4808001,0.196,0.006,0,"hepatocyte","ENSMUSG00000061906"
"ENSMUSG00000022498",0,0.4800496,0.458,0.238,0,"hepatocyte","ENSMUSG00000022498"
"ENSMUSG00000028455",0,0.4798219,0.501,0.294,0,"hepatocyte","ENSMUSG00000028455"
"ENSMUSG00000020706",0,0.4794138,0.447,0.203,0,"hepatocyte","ENSMUSG00000020706"
"ENSMUSG00000051346",0,0.4794094,0.337,0.06,0,"hepatocyte","ENSMUSG00000051346"
"ENSMUSG00000018379",0,0.479302,0.635,0.48,0,"hepatocyte","ENSMUSG00000018379"
"ENSMUSG00000026245",0,0.4792524,0.448,0.217,0,"hepatocyte","ENSMUSG00000026245"
"ENSMUSG00000040731",0,0.479022,0.769,0.661,0,"hepatocyte","ENSMUSG00000040731"
"ENSMUSG00000027162",0,0.4789511,0.526,0.311,0,"hepatocyte","ENSMUSG00000027162"
"ENSMUSG00000043085",0,0.4787932,0.327,0.042,0,"hepatocyte","ENSMUSG00000043085"
"ENSMUSG00000032009",0,0.4784742,0.36,0.098,0,"hepatocyte","ENSMUSG00000032009"
"ENSMUSG00000030983.1",0,0.4779016,0.501,0.276,0,"hepatocyte","ENSMUSG00000030983"
"ENSMUSG00000030036.1",0,0.4776141,0.457,0.215,0,"hepatocyte","ENSMUSG00000030036"
"ENSMUSG00000019437",0,0.4771158,0.309,0.034,0,"hepatocyte","ENSMUSG00000019437"
"ENSMUSG00000061273",0,0.476824,0.407,0.158,0,"hepatocyte","ENSMUSG00000061273"
"ENSMUSG00000036103",0,0.476676,0.399,0.137,0,"hepatocyte","ENSMUSG00000036103"
"ENSMUSG00000001416.2",0,0.4759796,0.709,0.565,0,"hepatocyte","ENSMUSG00000001416"
"ENSMUSG00000031967",0,0.4758917,0.484,0.253,0,"hepatocyte","ENSMUSG00000031967"
"ENSMUSG00000030870",0,0.4757901,0.512,0.292,0,"hepatocyte","ENSMUSG00000030870"
"ENSMUSG00000068040",0,0.4756309,0.552,0.326,0,"hepatocyte","ENSMUSG00000068040"
"ENSMUSG00000032220.1",0,0.4754126,0.382,0.115,0,"hepatocyte","ENSMUSG00000032220"
"ENSMUSG00000020850",0,0.4753194,0.543,0.368,0,"hepatocyte","ENSMUSG00000020850"
"ENSMUSG00000001482",0,0.4752505,0.361,0.094,0,"hepatocyte","ENSMUSG00000001482"
"ENSMUSG00000020109",0,0.4745589,0.409,0.172,0,"hepatocyte","ENSMUSG00000020109"
"ENSMUSG00000067219",0,0.4745498,0.262,0.014,0,"hepatocyte","ENSMUSG00000067219"
"ENSMUSG00000014856.2",0,0.4742085,0.617,0.453,0,"hepatocyte","ENSMUSG00000014856"
"ENSMUSG00000024360",0,0.4741704,0.705,0.561,0,"hepatocyte","ENSMUSG00000024360"
"ENSMUSG00000027668",0,0.4736005,0.448,0.208,0,"hepatocyte","ENSMUSG00000027668"
"ENSMUSG00000021716.1",0,0.4734116,0.511,0.273,0,"hepatocyte","ENSMUSG00000021716"
"ENSMUSG00000055301",0,0.4732346,0.293,0.005,0,"hepatocyte","ENSMUSG00000055301"
"ENSMUSG00000041769",0,0.4730947,0.497,0.275,0,"hepatocyte","ENSMUSG00000041769"
"ENSMUSG00000029166",0,0.472946,0.37,0.101,0,"hepatocyte","ENSMUSG00000029166"
"ENSMUSG00000031820",0,0.472867,0.566,0.365,0,"hepatocyte","ENSMUSG00000031820"
"ENSMUSG00000039007.2",0,0.4727034,0.555,0.285,0,"hepatocyte","ENSMUSG00000039007"
"ENSMUSG00000043998",0,0.4715804,0.628,0.459,0,"hepatocyte","ENSMUSG00000043998"
"ENSMUSG00000030421.1",0,0.4712197,0.506,0.261,0,"hepatocyte","ENSMUSG00000030421"
"ENSMUSG00000001380",0,0.4711694,0.492,0.26,0,"hepatocyte","ENSMUSG00000001380"
"ENSMUSG00000037072",0,0.4709901,0.885,0.784,0,"hepatocyte","ENSMUSG00000037072"
"ENSMUSG00000001440.1",0,0.470952,0.63,0.475,0,"hepatocyte","ENSMUSG00000001440"
