"logFC.X1","logFC.X2","logFC.X3","logCPM","F","PValue","FDR","Symbol","ENSEMBL","celltype"
"ENSMUSG00000059486.stellate",1.13132101004521,3.04116260116015,0.198308099896644,1.73821752800064,5.87781607734576,0.00277009241053486,0.0322277948040755,"Kbtbd2","ENSMUSG00000059486","stellate"
"ENSMUSG00000075254.kupffer",1.70220365118729,0.772457401776225,1.13724728031218,3.65384679360793,5.87652819474336,0.00277330730581487,0.0322613236704339,"Heg1","ENSMUSG00000075254","kupffer"
"ENSMUSG00000010453.neutrophil",-2.12653527965433,-2.1720160720568,-2.73228711934224,-1.05972049926478,5.87646958124159,0.00277345371475074,0.0322613236704339,"Kansl3","ENSMUSG00000010453","neutrophil"
"ENSMUSG00000024121.stellate",0.644869254584845,2.57356423001338,0.0401768625295598,4.84712082989294,5.8758174380727,0.00277508323722427,0.0322774890595781,"Atp6v0c","ENSMUSG00000024121","stellate"
"ENSMUSG00000021552.neutrophil",-4.7880716720592,-2.24636282634824,-2.36831901173757,-3.09587098911726,5.87549864182584,0.00277588018905645,0.0322822502428207,"Gkap1","ENSMUSG00000021552","neutrophil"
"ENSMUSG00000058291.neutrophil",-3.90451785394395,-1.93420561703993,-1.06774735676929,-1.34554353484986,5.87546181196037,0.00277597227488489,0.0322822502428207,"Zfp68","ENSMUSG00000058291","neutrophil"
"ENSMUSG00000031353.neutrophil",-1.5075928818984,-2.98245844174303,-4.10044157944672,-1.31424075471781,5.91982344381765,0.00277672106104283,0.0322881682878722,"Rbbp7","ENSMUSG00000031353","neutrophil"
"ENSMUSG00000041420.neutrophil",-6.24379404843371,-1.90995675237774,-1.97787792081359,-3.64943727314325,5.87474565590771,0.00277776352650313,0.0322966292852769,"Meis3","ENSMUSG00000041420","neutrophil"
"ENSMUSG00000027981.cholangiocyte",-2.18955985486629,-2.42244900848048,-0.432415554403252,1.54825143738073,5.87467968473487,0.00277792859546829,0.0322966292852769,"Rnpc3","ENSMUSG00000027981","cholangiocyte"
"ENSMUSG00000061613.stellate",0.140894480587301,3.2238907335657,-0.117114540602624,3.08508008562697,5.87456710710049,0.00277821030425574,0.0322971147099331,"U2af1","ENSMUSG00000061613","stellate"
"ENSMUSG00000022752.neutrophil",-2.87460679459841,-1.79212924798432,-2.1674346978127,-0.905502844022036,5.87421367413545,0.0027790949146506,0.032304608267753,"Tomm70a","ENSMUSG00000022752","neutrophil"
"ENSMUSG00000022914.neutrophil",-3.39558968224042,-1.54623248860498,-1.65489542895167,-0.555075130658388,5.8740576980263,0.00277948540362769,0.0323063572872775,"Brwd1","ENSMUSG00000022914","neutrophil"
"ENSMUSG00000036083.stellate",3.71736882160074,3.07815287372908,0.759850435879419,-2.48560721866659,5.8737997210544,0.00278013138135392,0.0323104110163842,"Slc17a3","ENSMUSG00000036083","stellate"
"ENSMUSG00000029439.neutrophil",-2.9511588700904,-1.7540686386613,-1.34294594799069,-0.431262550090859,5.87365321620562,0.00278049830233116,0.0323104110163842,"Sfswap","ENSMUSG00000029439","neutrophil"
"ENSMUSG00000038034.endothelial",1.84608469163433,2.70947414609463,0.313891566127497,1.29314076830942,5.87363084658581,0.00278055433150152,0.0323104110163842,"Igsf8","ENSMUSG00000038034","endothelial"
"ENSMUSG00000038437.kupffer",2.12708886639508,0.117505110740952,1.06655926616836,2.50517367779519,5.87285536241922,0.00278249742685997,0.0323301988661641,"Mllt6","ENSMUSG00000038437","kupffer"
"ENSMUSG00000031617.stellate",0.986981762221303,3.157793866959,0.211711646315887,1.45342750235741,5.87271055722793,0.00278286041822526,0.0323316254511392,"Tmem184c","ENSMUSG00000031617","stellate"
"ENSMUSG00000115338.endothelial",-1.40091257941742,-2.55421303575797,-1.18480726754133,6.52595588893876,5.92291374507517,0.00278342910223843,0.0323345325142918,"Pnp","ENSMUSG00000115338","endothelial"
"ENSMUSG00000059810.neutrophil",-2.62140049085878,-0.556100140837214,-0.939751727491099,1.14459319630631,5.87241913143052,0.00278359110406772,0.0323345325142918,"Rgs3","ENSMUSG00000059810","neutrophil"
"ENSMUSG00000061477.endothelial",1.57573742950604,2.13593952887604,1.11111529206696,2.35956837691819,5.87222298456927,0.00278408301361699,0.0323374557560228,"Rps7","ENSMUSG00000061477","endothelial"
"ENSMUSG00000041567.endothelial",-3.06465800243736,-2.78647940144776,-0.777310551554118,0.34940660832576,6.01078716136307,0.00278567521340388,0.0323501830836853,"Serpina12","ENSMUSG00000041567","endothelial"
"ENSMUSG00000114279.hepatocyte",1.85262287006022,12.7235635544506,2.16199634572386,-3.83423594874859,5.87151850654215,0.00278585050893442,0.0323501830836853,"H2bc14","ENSMUSG00000114279","hepatocyte"
"ENSMUSG00000031665.cholangiocyte",-2.71992935885539,-1.66012993003525,-0.408439570827849,1.53225246820185,5.8714129881704,0.00278611535102553,0.0323501830836853,"Sall1","ENSMUSG00000031665","cholangiocyte"
"ENSMUSG00000049350.endothelial",4.46079964785447,1.30496205150608,2.78487056120175,-2.9914331485639,6.12543330251786,0.00278614016988677,0.0323501830836853,"Zg16","ENSMUSG00000049350","endothelial"
"ENSMUSG00000055069.kupffer",1.77314095760592,1.2127452259819,1.11997780873265,2.78004667746424,5.87100279978342,0.00278714514258574,0.0323590604340093,"Rab39","ENSMUSG00000055069","kupffer"
"ENSMUSG00000006998.neutrophil",-3.05399308177123,-1.15651104500216,-2.22773330855353,-0.457541757519474,5.87084975961542,0.0027875294584403,0.0323599542184075,"Psmd2","ENSMUSG00000006998","neutrophil"
"ENSMUSG00000062590.neutrophil",-2.85912349593701,-3.26917123653675,-3.11393898878824,-2.31908925398378,5.87078067149306,0.00278770297157742,0.0323599542184075,"Armc9","ENSMUSG00000062590","neutrophil"
"ENSMUSG00000072941.monocyte",2.28623022524312,5.98001237616724,1.60047761601762,-2.29371544263496,5.8696208200057,0.00279061762192682,0.032390994260164,"Sod3","ENSMUSG00000072941","monocyte"
"ENSMUSG00000050891.neutrophil",-3.35910773227816,-1.65472670737458,-2.0922187360628,-1.51391775032981,5.86949707922222,0.00279092876730473,0.0323918123966671,"Tatdn1","ENSMUSG00000050891","neutrophil"
"ENSMUSG00000000184.neutrophil",-2.13790842024958,-2.1225124999534,-2.0280734800681,0.687364059054994,5.8693365426672,0.00279133249025726,0.0323937047644995,"Ccnd2","ENSMUSG00000000184","neutrophil"
"ENSMUSG00000052446.kupffer",2.27342538861718,1.23125492723394,1.37253899350275,1.04558083524334,5.86904906522064,0.00279205560343961,0.0323993030434139,"Zfp961","ENSMUSG00000052446","kupffer"
"ENSMUSG00000079553.monocyte",3.39637554990715,4.71408510435618,0.794190492099606,-1.93765199476531,5.86863794281519,0.00279309007525591,0.0324085130835469,"Kifc1","ENSMUSG00000079553","monocyte"
"ENSMUSG00000026519.neutrophil",-3.71800233277905,-0.835956822959975,-2.10158948388746,-1.90347663589335,5.8684803264407,0.00279348677955727,0.0324103220913102,"Tmem63a","ENSMUSG00000026519","neutrophil"
"ENSMUSG00000020923.neutrophil",-2.75402010364988,-0.863953056351431,-1.46032045519534,0.353159208859805,5.86808904887917,0.00279447184359572,0.0324174664921607,"Ubtf","ENSMUSG00000020923","neutrophil"
"ENSMUSG00000061559.stellate",1.53125956440794,2.49351855459109,0.305246400175224,2.73240027009333,5.86804440331428,0.00279458426482615,0.0324174664921607,"Wdr61","ENSMUSG00000061559","stellate"
"ENSMUSG00000024238.neutrophil",-2.25238660060194,-2.22894295307369,-2.34682400527392,-0.789974051886485,5.86760268613656,0.00279569680389032,0.0324234279711582,"Zeb1","ENSMUSG00000024238","neutrophil"
"ENSMUSG00000039485.stellate",1.67164656807109,3.20942811490954,1.32742267736141,-0.387214052411023,5.86757333399586,0.00279577074884538,0.0324234279711582,"Tspyl4","ENSMUSG00000039485","stellate"
"ENSMUSG00000027359.stellate",1.47937803932547,1.92016697923283,1.55600735083719,0.580496541073043,5.86755344139724,0.00279582086416581,0.0324234279711582,"Slc27a2","ENSMUSG00000027359","stellate"
"ENSMUSG00000034641.monocyte",1.77844463822371,2.65813894339697,0.814506336250043,4.18908099359106,5.88432120434016,0.00279813850287773,0.0324459600856487,"Cd300ld","ENSMUSG00000034641","monocyte"
"ENSMUSG00000028926.stellate",1.44916633660774,2.60493936943226,0.420337450288749,3.10425516891975,5.86659130943255,0.0027982458964175,0.0324459600856487,"Cdk14","ENSMUSG00000028926","stellate"
"ENSMUSG00000052337.stellate",0.526231766150521,2.65475695320979,-0.0925699341819007,3.16480967285462,5.86633876235892,0.00279888280540141,0.0324505495801368,"Immt","ENSMUSG00000052337","stellate"
"ENSMUSG00000029613.kupffer",2.11232777361261,0.631855914892685,1.0032117756145,2.55661281821041,5.8658916481351,0.00280001077859815,0.0324608312451505,"Eif2ak1","ENSMUSG00000029613","kupffer"
"ENSMUSG00000044934.kupffer",1.73210766999522,3.59584008047339,0.559468599818925,1.48338785994211,5.86570214822985,0.00280048899168662,0.0324635790478901,"Zfp367","ENSMUSG00000044934","kupffer"
"ENSMUSG00000022389.endothelial",-1.14017947553652,2.37663114620244,-0.602047613664567,2.68359749451392,5.87343526934418,0.00280123097326122,0.0324693837475945,"Tef","ENSMUSG00000022389","endothelial"
"ENSMUSG00000003233.stellate",1.68757554289871,2.83006770045451,0.485550250636014,1.49249761121055,5.86475469518927,0.00280288123981473,0.0324835871883233,"Dvl3","ENSMUSG00000003233","stellate"
"ENSMUSG00000029283.hepatocyte",1.77032685190206,6.46351610107982,0.0973107212068203,-1.85393843616237,5.87659521392281,0.0028029390294302,0.0324835871883233,"Cdc7","ENSMUSG00000029283","hepatocyte"
"ENSMUSG00000031536.neutrophil",-3.68953010091177,-1.91652076504797,-1.51924376383908,-1.39318168511803,5.86431791602616,0.00280398480459551,0.0324929090623623,"Polb","ENSMUSG00000031536","neutrophil"
"ENSMUSG00000039844.neutrophil",-2.39075680590643,-1.71381056164449,-2.23099534346383,-0.735420762364816,5.86378520162518,0.00280533138303829,0.0325057147754323,"Rapgef1","ENSMUSG00000039844","neutrophil"
"ENSMUSG00000022867.kupffer",1.53704657714733,1.26070324905217,1.09911530475407,5.46344303789258,5.86365797604696,0.00280565308127251,0.0325066438948916,"Usp25","ENSMUSG00000022867","kupffer"
"ENSMUSG00000018559.stellate",0.954596126171654,2.71587893881938,-0.132430340125976,2.44268724202183,5.86345365491106,0.00280616980259235,0.0325098322215287,"Ctdnep1","ENSMUSG00000018559","stellate"
"ENSMUSG00000030894.stellate",1.32753431518734,2.36232198474086,0.169592850623704,3.19887459089523,5.86333840243737,0.00280646131678146,0.0325104111707993,"Tpp1","ENSMUSG00000030894","stellate"
"ENSMUSG00000070493.neutrophil",-4.36278286509211,-3.51021142742732,-2.46764369518255,4.45928537390509,8.18572665014512,0.00280700886739507,0.0325122509217299,"Chchd2","ENSMUSG00000070493","neutrophil"
"ENSMUSG00000048240.neutrophil",-11.1424564491518,2.31124845855186,-2.30394480438162,-4.7914573158461,6.37389367070037,0.00280730999109657,0.0325122509217299,"Gng7","ENSMUSG00000048240","neutrophil"
"ENSMUSG00000032265.neutrophil",-3.04353226797177,-1.94736854067014,-1.65231109048774,-0.139091404897491,5.88056938769015,0.00280756119986301,0.0325122509217299,"Tent5a","ENSMUSG00000032265","neutrophil"
"ENSMUSG00000029406.stellate",1.60354916218547,2.87986105401286,0.37562810056295,1.28126594271404,5.86280564863276,0.00280780925678513,0.0325122509217299,"Pitpnm2","ENSMUSG00000029406","stellate"
"ENSMUSG00000038014.neutrophil",-2.53216504201665,-0.983857527402154,-2.04877656997479,-0.412232527362913,5.86279828006082,0.00280782790509516,0.0325122509217299,"Fam120a","ENSMUSG00000038014","neutrophil"
"ENSMUSG00000040054.stellate",1.08067894178202,2.94342930757606,0.504880059623125,2.15954228765065,5.86264472547233,0.00280821654945301,0.0325139539518433,"Baz2a","ENSMUSG00000040054","stellate"
"ENSMUSG00000035954.neutrophil",-3.02099381005403,-2.64442530239642,-2.07169143648811,-1.17374612240549,5.86239224829305,0.00280885568947311,0.0325185567160092,"Dock4","ENSMUSG00000035954","neutrophil"
"ENSMUSG00000018363.neutrophil",-2.50376996351144,-1.765385951717,-2.11211323050741,-0.171265158987818,5.86220284723943,0.00280933525508108,0.0325213114296804,"Smurf2","ENSMUSG00000018363","neutrophil"
"ENSMUSG00000021336.hepatocyte",1.85996218101842,0.590345572854147,1.3665863205503,2.88645457113762,5.86122932216205,0.00281180160270791,0.0325470629960504,"Slc17a4","ENSMUSG00000021336","hepatocyte"
"ENSMUSG00000027490.monocyte",1.48226666260352,3.50196666062153,1.15615903207407,0.609727262645373,5.86088935612966,0.00281266342043805,0.0325542390349368,"E2f1","ENSMUSG00000027490","monocyte"
"ENSMUSG00000032525.neutrophil",-4.75532477838043,-2.00321520131201,-3.20795967857006,2.37536167350927,7.85506773197249,0.00281371582530867,0.0325636195376824,"Nktr","ENSMUSG00000032525","neutrophil"
"ENSMUSG00000031791.stellate",1.3798215022865,3.69077783093775,0.278033039348991,0.273383662044674,5.86018400514808,0.00281445238715974,0.0325693434358312,"Tmem38a","ENSMUSG00000031791","stellate"
"ENSMUSG00000044206.kupffer",1.39365547280657,0.552966126952555,1.22009602745774,8.9618144770873,5.85997790032041,0.00281497535433619,0.0325725948067601,"Vsig4","ENSMUSG00000044206","kupffer"
"ENSMUSG00000024990.cholangiocyte",-3.41088891418278,-1.49711363729196,-0.261540033674361,5.70326149215751,6.47374706626365,0.00281612764468057,0.0325831270062259,"Rbp4","ENSMUSG00000024990","cholangiocyte"
"ENSMUSG00000004939.cholangiocyte",-3.22169299833969,-1.82977674993844,-0.370172071314527,-0.145599698397969,5.85920579671862,0.0028169353946839,0.0325896713411445,"Nmrk2","ENSMUSG00000004939","cholangiocyte"
"ENSMUSG00000026781.neutrophil",-3.09179343718038,-1.06998095080222,-1.55176810018105,0.89052164106846,5.85886916429558,0.0028177904134339,0.0325967613654104,"Acbd5","ENSMUSG00000026781","neutrophil"
"ENSMUSG00000056220.cholangiocyte",1.66289696118651,1.69565495868792,3.05847088846898,-3.01357988578722,5.85862438769875,0.00281841229880568,0.0326011534694095,"Pla2g4a","ENSMUSG00000056220","cholangiocyte"
"ENSMUSG00000032126.neutrophil",-3.13339556895812,-2.90545927147669,-3.00151054942842,-1.60879600629308,5.9443061935617,0.00281939827448969,0.0326097559640126,"Hmbs","ENSMUSG00000032126","neutrophil"
"ENSMUSG00000056144.neutrophil",-4.13369642570826,-2.97318053895666,-0.594639724113354,-3.09469730902366,5.8579959162145,0.00282000967571553,0.0326140249452317,"Trim34a","ENSMUSG00000056144","neutrophil"
"ENSMUSG00000001158.neutrophil",-2.21106148685974,-1.8865461352168,-2.03081150093612,0.330201535562047,5.85773815622418,0.00282066509829332,0.0326183359328297,"Snrnp27","ENSMUSG00000001158","neutrophil"
"ENSMUSG00000002396.neutrophil",-2.80982576447439,-3.07210814657721,-2.10661655572724,-1.47866948407199,5.85765872118388,0.00282086711535364,0.0326183359328297,"Ocel1","ENSMUSG00000002396","neutrophil"
"ENSMUSG00000044017.stellate",2.12168494616629,2.9682134579941,1.70814455409986,-1.33383187129137,5.85636308098145,0.00282416432064048,0.0326536569797205,"Adgrd1","ENSMUSG00000044017","stellate"
"ENSMUSG00000038059.hepatocyte",3.06284514411752,2.62194615163929,0.439737454717606,-1.19096499424433,5.85585960446924,0.002825446693954,0.0326656779951411,"Smim3","ENSMUSG00000038059","hepatocyte"
"ENSMUSG00000022332.kupffer",2.20163132166171,2.61019356473309,1.66964266189394,-1.10590425496916,5.85551943120943,0.00282631347753005,0.0326724720294886,"Khdrbs3","ENSMUSG00000022332","kupffer"
"ENSMUSG00000027746.stellate",0.7499272256777,2.85913224871914,0.151548363976603,2.56525164815163,5.85524858982813,0.00282700380069478,0.0326724720294886,"Ufm1","ENSMUSG00000027746","stellate"
"ENSMUSG00000028412.kupffer",1.90639203280986,0.945442289960733,1.26384395281615,2.14935473115305,5.85507899542979,0.00282743615563176,0.0326724720294886,"Slc44a1","ENSMUSG00000028412","kupffer"
"ENSMUSG00000069267.kupffer",4.12391754146349,3.62678890064624,0.820670393434111,-2.86333629376177,5.85507222923424,0.00282745340646591,0.0326724720294886,"H3c2","ENSMUSG00000069267","kupffer"
"ENSMUSG00000004044.endothelial",1.41876105875803,2.24565393026968,0.500424056096903,4.91062028385207,5.85507082691179,0.00282745698178773,0.0326724720294886,"Cavin1","ENSMUSG00000004044","endothelial"
"ENSMUSG00000075160.endothelial",2.82719763248302,1.65909148169936,0.967436012414524,0.388005594523569,5.85496454816588,0.00282772796104111,0.0326724720294886,"Olfr259","ENSMUSG00000075160","endothelial"
"ENSMUSG00000021595.neutrophil",-3.04335651010781,-0.855301885961088,-3.02268768504572,-1.60456702071166,5.88018290607383,0.00282784763913166,0.0326724720294886,"Nsun2","ENSMUSG00000021595","neutrophil"
"ENSMUSG00000053835.neutrophil",-3.15454655310095,-2.39646532818079,-0.554528228328354,-0.758956070786577,5.85480229212069,0.00282814171893421,0.0326724720294886,"H2-T24","ENSMUSG00000053835","neutrophil"
"ENSMUSG00000067081.neutrophil",-3.21854850808301,-1.0727429067372,-3.43448188606239,-2.84716636588856,5.85477196831679,0.00282821905268783,0.0326724720294886,"Asb18","ENSMUSG00000067081","neutrophil"
"ENSMUSG00000027379.stellate",4.68884474343824,12.2175923783856,-0.7006207874183,0.941493116319278,9.70462594183767,0.00282936733233966,0.0326829321544446,"Bub1","ENSMUSG00000027379","stellate"
"ENSMUSG00000022335.neutrophil",-5.65077357703043,-1.60119881862287,-1.55451693283445,-3.17216193124517,5.85411746964689,0.00282988874501556,0.0326861499634527,"Zfat","ENSMUSG00000022335","neutrophil"
"ENSMUSG00000019906.neutrophil",-6.17165991403048,-3.84444035826695,-3.33226102301125,-3.52970983863745,5.85374377003227,0.00283084255953838,0.0326907980688449,"Lin7a","ENSMUSG00000019906","neutrophil"
"ENSMUSG00000020258.neutrophil",-4.03374293713745,-1.58278902426094,-2.21726382742894,-2.89442028811224,5.85373692781078,0.00283086002650395,0.0326907980688449,"Glyctk","ENSMUSG00000020258","neutrophil"
"ENSMUSG00000039542.stellate",3.00927584223162,4.91263087377564,-1.12612998436023,0.687009244337122,7.48998800575845,0.00283101980958168,0.0326907980688449,"Ncam1","ENSMUSG00000039542","stellate"
"ENSMUSG00000024335.stellate",1.31526494214285,2.47490599004125,0.262643093626874,3.75834108734186,5.85357836556992,0.00283126483952486,0.0326908228824473,"Brd2","ENSMUSG00000024335","stellate"
"ENSMUSG00000022354.stellate",0.241226613311408,2.62448438706406,-0.0522886968874515,4.60004687836536,5.85292855906627,0.0028329244520347,0.0327046744053989,"Ndufb9","ENSMUSG00000022354","stellate"
"ENSMUSG00000031278.stellate",1.24856731965411,2.61124149918085,0.307273387758929,2.99430048019239,5.85291838264591,0.00283295045092385,0.0327046744053989,"Acsl4","ENSMUSG00000031278","stellate"
"ENSMUSG00000006134.neutrophil",-3.80021645768571,-1.82096781761085,-1.695337266553,-0.646621946538941,5.92063229955188,0.00283342073262397,0.0327072981928179,"Crkl","ENSMUSG00000006134","neutrophil"
